Src Packet Count,Dst Packet Count,Src Byte Count,Dst Byte Count,Src Port Count,Dst Port Count,Src Length StdDev,Dst Length StdDev,Length,Protocol,Anomaly
-1.0690191468292631,-0.9525306088665828,-1.014148737082148,-0.8532338853367607,-0.9245733624826172,-0.6152249775015388,-2.0048884691462727,0.9610256761065004,-0.6036016432972492,2.5252820001591645,1
-1.0614512268715317,-0.9525306088665828,-1.012866138659927,-0.8532338853367607,-0.9245733624826172,-0.6152249775015388,-2.016445222687394,0.9610256761065004,-0.6417767617222611,-0.3959953779169899,1
-1.0538833069138005,-0.9525306088665828,-1.0108256411700296,-0.8532338853367607,-0.9245733624826172,-0.6152249775015388,-1.9651868995463,0.9610256761065004,-0.5487249105612948,-0.3959953779169899,1
-1.0463153869560693,-0.9525306088665828,-0.9857178053895792,-0.8532338853367607,-0.9245733624826172,-0.6152249775015388,0.9512668727110672,0.9610256761065004,2.283391687594269,2.5252820001591645,-1
-1.0765870667869943,-0.9525306088665828,-1.0157422684552109,-0.8532338853367607,-0.9245733624826172,-0.6152249775015388,-2.0678668790284873,0.9610256761065004,-0.6417767617222611,-0.3959953779169899,1
-1.0690191468292631,-0.9525306088665828,-1.0099705755552155,-0.8532338853367607,-0.9245733624826172,-0.6152249775015388,-1.1586160863540145,0.9610256761065004,-0.090623489461153,-0.3959953779169899,1
-1.0614512268715317,-0.9525306088665828,-1.0041988826552204,-0.8532338853367607,-0.9245733624826172,-0.6152249775015388,-1.3254667156039557,0.9610256761065004,-0.090623489461153,-0.3959953779169899,1
-1.038747466998338,-0.9525306088665828,-0.9844352069673582,-0.8532338853367607,-0.9245733624826172,-0.6152249775015388,0.694581280751149,0.9610256761065004,-0.6417767617222611,-0.3959953779169899,1
-1.0084757871674128,-0.9760849939485045,-0.9109967306404836,-0.9286489203716322,-0.7372231370555419,-0.8062886351107124,0.8993063927415742,0.7548339194865867,-0.6417767617222611,-0.3959953779169899,1
-1.0009078672096814,-0.999639379030426,-0.9097141322182626,-0.949305287360715,-0.7372231370555419,-0.8062886351107124,0.8598714792896018,-1.1104167085627847,-0.6417767617222611,-0.3959953779169899,1
-1.0311795470406069,-0.936827685478635,-0.9593273711869078,-0.8505528229546968,-0.9245733624826172,-0.6152249775015388,1.2332354219600237,0.9074578408936784,2.283391687594269,2.5252820001591645,-1
-0.9933399472519502,-0.9682335322545303,-0.9057691704044613,-0.9024070067532496,-0.7372231370555419,-0.8062886351107124,0.764669668439313,1.2522107031096168,-0.3149023102080974,2.5252820001591645,-1
-0.9857720272942188,-0.999639379030426,-0.903242840178874,-0.949305287360715,-0.7372231370555419,-0.8062886351107124,0.6965138085853675,-1.1104167085627847,-0.4890762880222138,-0.3959953779169899,1
-0.9782041073364875,-0.999639379030426,-0.8943812510798916,-0.949305287360715,-0.7372231370555419,-0.8062886351107124,0.588077315328695,-1.1104167085627847,0.2887417498874018,-0.3959953779169899,1
-1.0236116270828752,-0.9132733003967134,-0.9564318080821964,-0.8345273818982698,-0.9245733624826172,-0.6152249775015388,1.0359609026233687,0.656491410421243,-0.4437433348925123,-0.3959953779169899,1
-0.9706361873787565,-0.9603820705605566,-0.8930986526576704,-0.8993806560341019,-0.7372231370555419,-0.8062886351107124,0.550536781169416,1.0700534366710084,-0.6417767617222611,-0.3959953779169899,1
-0.963068267421025,-0.9603820705605566,-0.8910581551677732,-0.8993806560341019,-0.7372231370555419,-0.8062886351107124,0.5006828766807573,1.0700534366710084,-0.5487249105612948,-0.3959953779169899,1
-1.0538833069138005,-0.8975703770087656,-1.0029162842329993,-0.831054187448778,-0.9245733624826172,-0.6152249775015388,-1.3254667156039557,0.5757940547790893,-0.6417767617222611,-0.3959953779169899,1
-1.016043707125144,-0.8975703770087656,-0.9442665563805231,-0.831054187448778,-0.9245733624826172,-0.6152249775015388,0.8684051869219122,0.5757940547790893,0.6943523831531523,2.5252820001591645,-1
-1.0084757871674128,-0.8975703770087656,-0.9410989269438256,-0.831054187448778,-0.9245733624826172,-0.6152249775015388,0.7360713474960437,0.5757940547790893,-0.4103401062706269,2.5252820001591645,1
-1.0463153869560693,-0.8975703770087656,-0.997144591333004,-0.831054187448778,-0.9245733624826172,-0.6152249775015388,-1.3635642435176618,0.5757940547790893,-0.090623489461153,-0.3959953779169899,1
-1.0009078672096814,-0.8975703770087656,-0.9398163285216043,-0.831054187448778,-0.9245733624826172,-0.6152249775015388,0.6474332883508487,0.5757940547790893,-0.6417767617222611,-0.3959953779169899,1
-0.9555003474632936,-0.936827685478635,-0.8896395235795589,-0.8820146837866429,-0.7372231370555419,-0.8062886351107124,0.459220032581906,0.7112989031926136,-0.6250751474113184,2.5252820001591645,-1
-0.9479324275055624,-0.9839364556424782,-0.8883569251573378,-0.9419323658100394,-0.7372231370555419,-0.8062886351107124,0.4193679411834543,-1.1455948023488682,-0.6417767617222611,-0.3959953779169899,1
-0.9933399472519502,-0.881867453620818,-0.9385337300993832,-0.8282309475161501,-0.9245733624826172,-0.6152249775015388,0.5641645949166012,0.5007103266796525,-0.6417767617222611,2.5252820001591645,1
-0.9403645075478312,-1.0231937641123474,-0.8866856605465647,-0.962710599271034,-0.6435480243420041,-0.8062886351107124,0.3759399562314945,-1.7959263467447366,-0.5940578636909963,2.5252820001591645,1
-1.0765870667869943,-1.0231937641123474,-1.012807838731644,-0.962710599271034,-0.9245733624826172,-0.8062886351107124,-2.0678668790284873,-1.7959263467447366,-0.281499081586212,2.5252820001591645,1
-1.0765870667869943,-1.0231937641123474,-1.0155285020515072,-0.962710599271034,-0.9245733624826172,-0.7107568063061256,-2.0678668790284873,-1.7959263467447366,-0.6155313678050655,2.5252820001591645,1
-0.9327965875901,-1.0231937641123474,-0.8832653980873083,-0.962710599271034,-0.5498729116284664,-0.8062886351107124,0.3209413726973257,-1.7959263467447366,-0.3793228225503048,-0.3959953779169899,1
-1.0765870667869943,-0.8661645302328702,-1.0136046044181757,-0.8229094449093265,-0.9245733624826172,-0.4241613198923653,-2.0678668790284873,0.4098262392635324,-0.3793228225503048,-0.3959953779169899,1
-0.9252286676323686,-1.0153423024183736,-0.8819827996650872,-0.9591358494282824,-0.5498729116284664,-0.8062886351107124,0.2848430839424803,-1.7959263467447366,-0.6417767617222611,-0.3959953779169899,1
-1.0765870667869943,-1.0231937641123474,-1.009562476057236,-0.962710599271034,-0.9245733624826172,-0.7107568063061256,-2.0678668790284873,-1.7959263467447366,0.1169537169748486,2.5252820001591645,1
-1.0765870667869943,-1.0231937641123474,-1.0145568365801274,-0.962710599271034,-0.9245733624826172,-0.8062886351107124,-2.0678668790284873,-1.7959263467447366,-0.4962341227269035,2.5252820001591645,1
-0.9176607476746372,-1.0153423024183736,-0.874345509060043,-0.9601310922822304,-0.4561977989149287,-0.8062886351107124,0.2293253110416142,-1.7959263467447366,0.1384272210889178,2.5252820001591645,1
-1.0690191468292631,-1.0231937641123474,-1.0018668855239092,-0.962710599271034,-0.8308982497690796,-0.7107568063061256,-2.0206330716168264,-1.7959263467447366,0.1455850557936075,2.5252820001591645,1
-1.0690191468292631,-1.0231937641123474,-1.0085908105858563,-0.962710599271034,-0.9245733624826172,-0.7107568063061256,-2.0678668790284873,-1.7959263467447366,-0.281499081586212,2.5252820001591645,1
-0.910092827716906,-1.0231937641123474,-0.8724410447361389,-0.962710599271034,-0.3625226862013909,-0.8062886351107124,0.193125557787117,-1.7959263467447366,-0.5654265248722374,-0.3959953779169899,1
-1.0765870667869943,-0.8426101451509486,-1.0157422684552109,-0.8115961741001632,-0.9245733624826172,-0.2330976622831917,-2.0678668790284873,0.2918050192400062,-0.6417767617222611,-0.3959953779169899,1
-1.0690191468292631,-0.8426101451509486,-1.013915537369017,-0.8115961741001632,-0.9245733624826172,-0.2330976622831917,-1.957654661734612,0.2918050192400062,-0.5749703044784904,-0.3959953779169899,1
-0.9025249077591748,-1.0074908407244,-0.8711584463139178,-0.9594608266867144,-0.3625226862013909,-0.8062886351107124,0.162697209367328,-1.6941597511504518,-0.6417767617222611,-0.3959953779169899,1
-0.8949569878014434,-0.9839364556424782,-0.8686515493977582,-0.9419323658100394,-0.3625226862013909,-0.8062886351107124,0.1252944092902773,-1.1455948023488682,-0.491462232923777,-0.3959953779169899,1
-0.8873890678437121,-0.9839364556424782,-0.8603729595816036,-0.9419323658100394,-0.3625226862013909,-0.8062886351107124,0.0850130560803123,-1.1455948023488682,0.2171634028405047,-0.3959953779169899,1
-0.8798211478859808,-0.9839364556424782,-0.8578466293560165,-0.9419323658100394,-0.3625226862013909,-0.8062886351107124,0.0519979057586666,-1.1455948023488682,-0.4890762880222138,-0.3959953779169899,1
-0.8722532279282496,-0.9839364556424782,-0.8458562774391916,-0.9419323658100394,-0.3625226862013909,-0.8062886351107124,0.0383724171491692,-1.1455948023488682,0.6728788790390832,-0.3959953779169899,1
-1.038747466998338,-0.8033528366810793,-0.9958619929107828,-0.7838106185042288,-0.9245733624826172,-0.2330976622831917,-1.363564243517662,0.148910695299001,-0.6417767617222611,-0.3959953779169899,1
-1.0311795470406069,-0.8033528366810793,-0.9900903000107878,-0.7838106185042288,-0.9245733624826172,-0.2330976622831917,-1.3805378856556287,0.148910695299001,-0.090623489461153,-0.3959953779169899,1
-0.8646853079705182,-0.9682335322545303,-0.8445736790169704,-0.9345594442593638,-0.3625226862013909,-0.8062886351107124,0.0163181030121463,-1.1612677451280764,-0.6417767617222611,-0.3959953779169899,1
-1.0236116270828752,-0.7955013749871054,-0.9843186071107926,-0.7824700873131969,-0.9245733624826172,-0.2330976622831917,-1.4023634428538398,0.1285464151583777,-0.090623489461153,-0.3959953779169899,1
-0.8571173880127869,-0.9603820705605566,-0.8432910805947492,-0.92852705389972,-0.3625226862013909,-0.8062886351107124,-0.0054570987605856,-1.1814207980975835,-0.6417767617222611,-0.3959953779169899,1
-0.8495494680550556,-0.9603820705605566,-0.8407647503691621,-0.92852705389972,-0.3625226862013909,-0.8062886351107124,-0.0331773699670676,-1.1814207980975835,-0.4890762880222138,-0.3959953779169899,1
-0.8419815480973243,-0.9603820705605566,-0.831844861341897,-0.92852705389972,-0.3625226862013909,-0.8062886351107124,-0.0595759270957576,-1.1814207980975835,0.2958995845920915,-0.3959953779169899,1
-1.016043707125144,-0.7719469899051838,-0.9830360086885714,-0.7691663307961377,-0.9245733624826172,-0.2330976622831917,-1.3901513520232576,0.0584681855423519,-0.6417767617222611,-0.3959953779169899,1
-1.0084757871674128,-0.7719469899051838,-0.9772643157885764,-0.7691663307961377,-0.9245733624826172,-0.2330976622831917,-1.4038439862588048,0.0584681855423519,-0.090623489461153,-0.3959953779169899,1
-0.8344136281395931,-0.9446791471726088,-0.8305622629196757,-0.9211541323490446,-0.3625226862013909,-0.8062886351107124,-0.0784853690814298,-1.182787886662285,-0.6417767617222611,-0.3959953779169899,1
-1.0614512268715317,-1.0231937641123474,-1.0043737824400687,-0.962710599271034,-0.9245733624826172,-0.7107568063061256,-2.0678668790284873,-1.7959263467447366,-0.281499081586212,2.5252820001591645,1
-0.8268457081818618,-1.0231937641123474,-0.8295128642105857,-0.962710599271034,-0.2688475734878532,-0.8062886351107124,-0.0958637383494873,-1.7959263467447366,-0.67040810054102,-0.3959953779169899,1
-1.0765870667869943,-0.7562440665172361,-1.0157422684552109,-0.7667290013578978,-0.9245733624826172,-0.1375658334786049,-2.0678668790284873,0.0249611288517752,-0.6417767617222611,-0.3959953779169899,1
-0.8192777882241304,-0.9446791471726088,-0.8269865339849987,-0.9211541323490446,-0.2688475734878532,-0.8062886351107124,-0.1196984019626433,-1.182787886662285,-0.4890762880222138,-0.3959953779169899,1
-0.8117098682663991,-0.9446791471726088,-0.8186496442405612,-0.9211541323490446,-0.2688475734878532,-0.8062886351107124,-0.1427214306762026,-1.182787886662285,0.2243212375451944,-0.3959953779169899,1
-0.8041419483086679,-0.9446791471726088,-0.8161233140149741,-0.9211541323490446,-0.2688475734878532,-0.8062886351107124,-0.1644535008717836,-1.182787886662285,-0.4890762880222138,-0.3959953779169899,1
-0.7965740283509366,-0.9446791471726088,-0.8041329620981491,-0.9211541323490446,-0.2688475734878532,-0.8062886351107124,-0.1657629492984162,-1.182787886662285,0.6728788790390832,-0.3959953779169899,1
-1.0009078672096814,-0.7248382197413407,-0.9759817173663552,-0.7402027326383874,-0.9245733624826172,-0.1375658334786049,-1.396340664561841,-0.0395816678332029,-0.6417767617222611,-0.3959953779169899,1
-0.9933399472519502,-0.7248382197413407,-0.97021002446636,-0.7402027326383874,-0.9245733624826172,-0.1375658334786049,-1.4057331021572304,-0.0395816678332029,-0.090623489461153,-0.3959953779169899,1
-0.9857720272942188,-0.7248382197413407,-0.9644383315663648,-0.7402027326383874,-0.9245733624826172,-0.1375658334786049,-1.4167388621621526,-0.0395816678332029,-0.090623489461153,-0.3959953779169899,1
-0.7890061083932053,-0.9211247620906872,-0.802850363675928,-0.9077488204387254,-0.2688475734878532,-0.8062886351107124,-0.1805278750215981,-1.1946946212649958,-0.6417767617222611,-0.3959953779169899,1
-0.781438188435474,-0.9211247620906872,-0.8003240334503409,-0.9077488204387254,-0.2688475734878532,-0.8062886351107124,-0.2000470455044595,-1.1946946212649958,-0.4890762880222138,-0.3959953779169899,1
-0.7738702684777428,-0.9211247620906872,-0.7914235777325032,-0.9077488204387254,-0.2688475734878532,-0.8062886351107124,-0.2169728533877087,-1.1946946212649958,0.2935136396905283,-0.3959953779169899,1
-0.9782041073364875,-0.701283834659419,-0.9631557331441436,-0.7269192871999802,-0.9245733624826172,-0.1375658334786049,-1.4075025424354586,-0.0868673293309754,-0.6417767617222611,-0.3959953779169899,1
-0.9706361873787565,-0.701283834659419,-0.9573840402441484,-0.7269192871999802,-0.9245733624826172,-0.1375658334786049,-1.415809342749784,-0.0868673293309754,-0.090623489461153,-0.3959953779169899,1
-0.7663023485200114,-0.9054218387027396,-0.790140979310282,-0.9003758988880498,-0.2688475734878532,-0.8062886351107124,-0.2301943401811305,-1.1938363314269165,-0.6417767617222611,-0.3959953779169899,1
-1.0765870667869943,-1.0231937641123474,-1.0137795042030238,-0.962710599271034,-0.9245733624826172,-0.7107568063061256,-2.0678668790284873,-1.7959263467447366,-0.400796326664374,2.5252820001591645,1
-1.0690191468292631,-1.0231937641123474,-1.010670174694609,-0.962710599271034,-0.9245733624826172,-0.8062886351107124,-1.7805278839408831,-1.7959263467447366,-0.3220601449127871,2.5252820001591645,1
-1.0765870667869943,-1.0231937641123474,-1.0150232360063898,-0.962710599271034,-0.9245733624826172,-0.8062886351107124,-2.0678668790284873,-1.7959263467447366,-0.5534968003644213,2.5252820001591645,1
-0.7587344285622801,-1.0231937641123474,-0.7616517476894306,-0.962710599271034,-0.1751724607743154,-0.8062886351107124,0.0090815906349374,-1.7959263467447366,2.6985461004662725,-0.3959953779169899,1
-0.7511665086045488,-1.0231937641123474,-0.7368548448598217,-0.962710599271034,-0.1751724607743154,-0.8062886351107124,0.1404256123096644,-1.7959263467447366,2.245216569169257,-0.3959953779169899,1
-0.7435985886468175,-1.0231937641123474,-0.7348143473699243,-0.962710599271034,-0.1751724607743154,-0.8062886351107124,0.1229921317714723,-1.7959263467447366,-0.5487249105612948,-0.3959953779169899,1
-0.7360306686890863,-1.0231937641123474,-0.7269632903611768,-0.962710599271034,-0.1751724607743154,-0.8062886351107124,0.0995395865670296,-1.7959263467447366,0.1646726150061134,-0.3959953779169899,1
-1.0765870667869943,-0.6620265261895497,-1.0157422684552109,-0.6595474393113002,-0.9245733624826172,-0.0420340046740181,-2.0678668790284873,0.2053905915086602,-0.6417767617222611,-0.3959953779169899,1
-1.0690191468292631,-0.6620265261895497,-1.0144596700329895,-0.6595474393113002,-0.9245733624826172,-0.0420340046740181,-2.0678668790284873,0.2053905915086602,-0.6417767617222611,-0.3959953779169899,1
-1.0614512268715317,-0.6620265261895497,-1.0131770716107684,-0.6595474393113002,-0.9245733624826172,-0.0420340046740181,-2.0678668790284873,0.2053905915086602,-0.6417767617222611,-0.3959953779169899,1
-1.0538833069138005,-0.6620265261895497,-1.0118944731885473,-0.6595474393113002,-0.9245733624826172,-0.0420340046740181,-2.0678668790284873,0.2053905915086602,-0.6417767617222611,-0.3959953779169899,1
-1.0463153869560693,-0.6620265261895497,-1.00985397569865,-0.6595474393113002,-0.9245733624826172,-0.0420340046740181,-1.970778709939803,0.2053905915086602,-0.5487249105612948,-0.3959953779169899,1
-0.728462748731355,-0.9839364556424782,-0.7256806919389557,-0.9552158112484466,-0.1751724607743154,-0.8062886351107124,0.0861005489655056,-1.7062780964578177,-0.6417767617222611,-0.3959953779169899,1
-1.038747466998338,-0.6541750644955758,-0.9979024904006802,-0.6582069081202683,-0.9245733624826172,-0.0420340046740181,-0.834907672776766,0.1929813946124221,0.6681069892359567,-0.3959953779169899,1
-1.0311795470406069,-0.6541750644955758,-0.9887299683508562,-0.6582069081202683,-0.9245733624826172,-0.0420340046740181,-0.7691161034687088,0.1929813946124221,0.3269168683124136,-0.3959953779169899,1
-1.0236116270828752,-0.6541750644955758,-0.9868449373363796,-0.6582069081202683,-0.9245733624826172,-0.0420340046740181,-0.8457736087705257,0.1929813946124221,-0.5678124697738006,-0.3959953779169899,1
-1.016043707125144,-0.6541750644955758,-0.9848044398464824,-0.6582069081202683,-0.9245733624826172,-0.0420340046740181,-0.912803571567869,0.1929813946124221,-0.5487249105612948,-0.3959953779169899,1
-0.7208948287736237,-0.9525306088665828,-0.7243980935167345,-0.92903483086602,-0.1751724607743154,-0.8062886351107124,0.0727348080606653,-0.7293761639940461,-0.6417767617222611,-0.3959953779169899,1
-0.7133269088158923,-0.9525306088665828,-0.7224353292645476,-0.92903483086602,-0.1751724607743154,-0.8062886351107124,0.0570626416784614,-0.7293761639940461,-0.5582686901675478,-0.3959953779169899,1
-0.7057589888581611,-0.9525306088665828,-0.7203948317746502,-0.92903483086602,-0.1751724607743154,-0.8062886351107124,0.0414125411723309,-0.7293761639940461,-0.5487249105612948,-0.3959953779169899,1
-0.6981910689004298,-1.0153423024183736,-0.7169745693153939,-0.9591358494282824,-0.1751724607743154,-0.8062886351107124,0.0226433820265719,-1.7959263467447366,-0.3793228225503048,-0.3959953779169899,1
-1.0084757871674128,-0.6227692177196804,-0.9835218414242612,-0.6491075448841729,-0.9245733624826172,-0.0420340046740181,-0.9591566616824538,0.1343869846277829,-0.6417767617222611,-0.3959953779169899,1
-0.6906231489426985,-1.0231937641123474,-0.7159251706063039,-0.962710599271034,-0.0814973480607777,-0.8062886351107124,0.0109339325634047,-1.7959263467447366,-0.67040810054102,-0.3959953779169899,1
-1.0765870667869943,-0.6149177560257065,-1.0157422684552109,-0.6480107466369649,-0.9245733624826172,0.0534978241305686,-2.0678668790284873,0.1235748365972934,-0.6417767617222611,-0.3959953779169899,1
-1.0690191468292631,-0.6149177560257065,-1.0101843419589192,-0.6480107466369649,-0.9245733624826172,0.0534978241305686,-2.0678668790284873,0.1235748365972934,-0.3793228225503048,-0.3959953779169899,1
-0.6830552289849672,-1.0074908407244,-0.7146425721840828,-0.9555610995855306,-0.0814973480607777,-0.8062886351107124,-0.0015255215810326,-1.7959263467447366,-0.6417767617222611,-0.3959953779169899,1
-1.0765870667869943,-1.0231937641123474,-1.0134102713238995,-0.962710599271034,-0.9245733624826172,-0.7107568063061256,-2.0678668790284873,-1.7959263467447366,-0.3554633735346724,2.5252820001591645,1
-1.0765870667869943,-1.0231937641123474,-1.0154119021949417,-0.962710599271034,-0.9245733624826172,-0.8062886351107124,-2.0678668790284873,-1.7959263467447366,-0.601215698395686,2.5252820001591645,1
-1.0765870667869943,-1.0231937641123474,-1.0137795042030238,-0.962710599271034,-0.9245733624826172,-0.8062886351107124,-2.0678668790284873,-1.7959263467447366,-0.400796326664374,2.5252820001591645,1
-0.675487309027236,-1.0231937641123474,-0.7062085158925073,-0.962710599271034,-0.0814973480607777,-0.8062886351107124,-0.0183501704340383,-1.7959263467447366,0.2362509620530106,2.5252820001591645,1
-1.0765870667869943,-1.0231937641123474,-1.010378675053195,-0.962710599271034,-0.9245733624826172,-0.8062886351107124,-2.0678668790284873,-1.7959263467447366,0.0167440311091926,2.5252820001591645,1
-1.0614512268715317,-1.0231937641123474,-0.9944044947037134,-0.962710599271034,-0.7372231370555419,-0.7107568063061256,-2.029300636772667,-1.7959263467447366,0.1169537169748486,2.5252820001591645,1
-1.0538833069138005,-1.0231937641123474,-0.9867089041703866,-0.962710599271034,-0.6435480243420041,-0.7107568063061256,-2.029300636772667,-1.7959263467447366,0.1455850557936075,2.5252820001591645,1
-0.6679193890695047,-1.0153423024183736,-0.7051591171834173,-0.9613700680800022,0.0121777646527599,-0.8062886351107124,-0.0292947406497292,-1.7959263467447366,-0.67040810054102,-0.3959953779169899,1
-1.0690191468292631,-0.5913633709437849,-1.0144596700329895,-0.6367584090637576,-0.9245733624826172,0.1490296529351554,-2.0678668790284873,0.0864289083263889,-0.6417767617222611,-0.3959953779169899,1
-1.0765870667869943,-1.0231937641123474,-1.011194874049154,-0.962710599271034,-0.9245733624826172,-0.8062886351107124,-2.0678668790284873,-1.7959263467447366,-0.0834656547564633,2.5252820001591645,1
-1.0765870667869943,-1.0231937641123474,-1.0129438718976371,-0.962710599271034,-0.9245733624826172,-0.7107568063061256,-2.0678668790284873,-1.7959263467447366,-0.2982006958971547,2.5252820001591645,1
-1.0690191468292631,-1.0231937641123474,-1.0060061804319866,-0.962710599271034,-0.9245733624826172,-0.8062886351107124,-1.9379739086464196,-1.7959263467447366,-0.1622018365080501,2.5252820001591645,1
-1.0614512268715317,-1.0231937641123474,-0.9864368378384004,-0.962710599271034,-0.9245733624826172,-0.8062886351107124,0.2591694758765324,-1.7959263467447366,1.6033973906487462,2.5252820001591645,1
-0.6603514691117733,-0.9054218387027396,-0.7026327869578302,-0.9003758988880498,0.0121777646527599,-0.8062886351107124,-0.0443305350119227,-1.1938363314269165,-0.4890762880222138,-0.3959953779169899,1
-0.652783549154042,-0.9054218387027396,-0.6942958972133927,-0.9003758988880498,0.0121777646527599,-0.8062886351107124,-0.0598203037893211,-1.1938363314269165,0.2243212375451944,-0.3959953779169899,1
-0.6452156291963107,-0.9054218387027396,-0.6917695669878056,-0.9003758988880498,0.0121777646527599,-0.8062886351107124,-0.0740217117165008,-1.1938363314269165,-0.4890762880222138,-0.3959953779169899,1
-0.6376477092385795,-0.9054218387027396,-0.6798763816181186,-0.9003758988880498,0.0121777646527599,-0.8062886351107124,-0.0774356790324134,-1.1938363314269165,0.660949154531267,-0.3959953779169899,1
-0.963068267421025,-0.5599575241678895,-0.9561014418219274,-0.6103336957375072,-0.9245733624826172,0.1490296529351554,-1.4090520893576286,0.0419770360366165,-0.6417767617222611,-0.3959953779169899,1
-0.9555003474632936,-0.5599575241678895,-0.9548188433997062,-0.6103336957375072,-0.9245733624826172,0.1490296529351554,-1.406289751080234,0.0419770360366165,-0.6417767617222611,-0.3959953779169899,1
-0.9479324275055624,-0.5599575241678895,-0.9490277171902834,-0.6103336957375072,-0.9245733624826172,0.1490296529351554,-1.4101003726227546,0.0419770360366165,-0.0882375445595897,-0.3959953779169899,1
-0.9403645075478312,-0.5599575241678895,-0.9432365909808608,-0.6103336957375072,-0.9245733624826172,0.1490296529351554,-1.415081979159608,0.0419770360366165,-0.0882375445595897,-0.3959953779169899,1
-0.6300797892808482,-0.8740159919268441,-0.6785937831958975,-0.8855894336293947,0.0121777646527599,-0.8062886351107124,-0.0875826402481279,-1.193164706101259,-0.6417767617222611,-0.3959953779169899,1
-0.6225118693231169,-0.8740159919268441,-0.6760674529703103,-0.8855894336293947,0.0121777646527599,-0.8062886351107124,-0.100835671292702,-1.193164706101259,-0.4890762880222138,-0.3959953779169899,1
-0.6149439493653855,-0.8740159919268441,-0.6672641637996106,-0.8855894336293947,0.0121777646527599,-0.8062886351107124,-0.1135253203376065,-1.193164706101259,0.2815839151827121,-0.3959953779169899,1
-0.9327965875901,-0.5364031390859678,-0.9419539925586397,-0.5971518056923599,-0.9245733624826172,0.1490296529351554,-1.4110148838328722,0.0086529634244555,-0.6417767617222611,-0.3959953779169899,1
-0.9252286676323686,-0.5364031390859678,-0.9361822996586444,-0.5971518056923599,-0.9245733624826172,0.1490296529351554,-1.4153369041470436,0.0086529634244555,-0.090623489461153,-0.3959953779169899,1
-0.6073760294076543,-0.8583130685388963,-0.6659815653773895,-0.8782165120787192,0.0121777646527599,-0.8062886351107124,-0.1229787149520418,-1.1934000960493083,-0.6417767617222611,-0.3959953779169899,1
-1.0765870667869943,-1.0231937641123474,-1.0135074378710376,-0.962710599271034,-0.9245733624826172,-0.8062886351107124,-2.0678668790284873,-1.7959263467447366,-0.3673930980424886,2.5252820001591645,1
-1.0765870667869943,-1.0231937641123474,-1.0135463044898927,-0.962710599271034,-0.9245733624826172,-0.7107568063061256,-2.0678668790284873,-1.7959263467447366,-0.3721649878456151,2.5252820001591645,1
-0.599808109449923,-1.0231937641123474,-0.6523199488497916,-0.962710599271034,0.0121777646527599,-0.8062886351107124,-0.1168555357452964,-1.7959263467447366,0.8780701405735216,2.5252820001591645,1
-1.0538833069138005,-1.0231937641123474,-0.9637970323552544,-0.962710599271034,-0.9245733624826172,-0.8062886351107124,0.5372042616311082,-1.7959263467447366,1.9803766850957376,2.5252820001591645,1
-0.5922401894921917,-1.0074908407244,-0.6488996863905352,-0.9555610995855306,0.0121777646527599,-0.8062886351107124,-0.1304661729916235,-1.7959263467447366,-0.3793228225503048,-0.3959953779169899,1
-1.0614512268715317,-0.5128487540040463,-1.0067640794996626,-0.5779578363662211,-0.9245733624826172,0.1490296529351554,-2.0678668790284873,-0.0069897025466565,-0.3793228225503048,-0.3959953779169899,1
